Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position,Status,Command
en-borma-holzmarker-marcador-de-retoque,Borma Holzmarker - Marcador de retoque,". Marcador de retoque para superficies barnizadas . Uso: Disimula rayas e imperfecciones sobre madera, melaminas y laminados de colores . Disponible en varios tonos . Fácil aplicación . Resistente al agua y detergentes de limpieza . Puntero redondeado, grueso . Aplicación: Consultar ficha técnica . Fabricado en Italia",Borma,Construcción,"Otros, Borma, stock-verificado",TRUE,Título,Default Title,W0700BI/UU,15.63,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/qp0zrfgsrb8g9byc5t20.jpg,1,,
en-borma-holz-profix-marcador-de-retoque,Borma Holz Profix - Marcador de retoque,. Marcador de retoque para madera interior . Uso: Corrección de imperfecciones de la madera cuando se producen peladuras . Disponible en varios tonos . Fácil aplicación . A base de colorantes de gran transparencia . Se puede aplicar sobre la madera o entre las capas de barniz . No forma película . Debe ser fijado con barniz . Fabricado en Italia,Borma,Construcción,"Otros, Borma, stock-verificado",TRUE,Título,Default Title,W0800MO/UU,8.13,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/zgoixyo1l2ew6c93y7wr.jpg,1,,
en-borma-profix-marcador-de-retoque,Borma Profix - Marcador de retoque,. Marcador de retoque para superficies de madera interior . Uso: Diseño de vetas y retoques precisos sobre madera . Disponible en varios tonos . Fácil aplicación . Se puede utilizar sobre la madera o entre las capas de barniz . No forma película . Debe ser fijado con barniz . Puntero fino . Aplicación: Consultar ficha técnica . Fabricado en Italia,Borma,Construcción,"Otros, Borma, stock-verificado",TRUE,Título,Default Title,W0967CI/UU,7.71,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/d6d22vb08a2m74j0o5i4.jpg,1,,
en-borma-masilla-ecostucco-tubo,Borma Masilla - Ecostucco Tubo,". Masilla libre de solvente, ecológica . Uso: Preparación de superficies y reparación de imperfecciones en la madera interior . Disponible en varios tonos. Pronto uso. Fácil aplicación y lijado. Posteriormente la superficie puede ser tratada con productos al agua o solvente. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W1510CI/UU,6.25,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/e52aumurub9dpjroi3wy.jpg,1,,
en-borma-masilla-ecostucco,Borma Masilla Ecostucco,". Masilla libre de solvente, ecológica . Uso: Preparación de superficies y reparación de imperfecciones en la madera interior . Disponible en varios tonos . Pronto uso . Fácil aplicación y lijado . Posteriormente la superficie puede ser tratada con productos al agua o solvente. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W1520BI/UU,7.26,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/cvdji2my8v6jnuwp1khp.jpg,1,,
en-borma-cera-abeja-liquida-para-parquet,Borma Cera Abeja líquida para Parquet,". Cera líquida a base de cera de abejas y carnauba . Uso: Protección y renovación de pisos de madera interiores . Fácil aplicación . Libre de siliconas . Terminación natural, mate, manteniendo el aspecto original de la madera . Propiedades antiestáticas . Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W0690/UU,26.49,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/lzyxzqtvumg0h62nakxl.jpg,1,,
en-borma-hardwax-oil-aceite-con-cera-para-madera,Borma Hardwax Oil - Aceite con cera para madera,. Aceite con cera de acabado extra-mate . Uso: protección de mobiliario y pisos de madera sin tratar en interiores . Fácil aplicación . Fácil mantenimiento . Resistencia al agua y a las manchas . Agradable tacto y aspecto propio de la cera y los aceites . Gran resistencia . Cumple con la norma EN71-3: producto apto para el uso en juguetes y muebles infantiles . Aplicación: Rodillo o pincel. Fabricado en Italia,Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W4950HW/UU,23.49,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/vq5bwh0mkav8111w75ig.jpg,1,,
en-borma-terrace-oil-aceite-para-deck,Borma Terrace Oil - Aceite para deck,". Mezcla de aceites, libre de olores y de alta transparencia . Uso: protección de decks exteriores de madera . Pronto uso . Fácil aplicación y mantenimiento . Penetra profundamente en la madera y gracias a su alto contenido de sólidos, proporciona una protección y transpiración eficientes sin descamación . Efecto natural satinado . Contiene filtros UV para una mayor protección . Degradable; la re-aplicación preventiva sólo requiere una limpieza previa . Se puede aplicar sobre varios productos de color para aumentar su protección (consultar previamente) . Aplicación: Pincel, rodillo o brocha. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W4971/01,31.61,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/ivq6y3yubiezdagctj1p.jpg,1,,
en-borma-stone-coat-barniz-protector-para-piedra,Borma Stone Coat - Barniz protector para piedra,". Barniz acrílico. Uso: protección de mármol, travertino, piedra y cerámica rústica interior y exterior. Pronto uso. Fácil aplicación&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;. En su versión brillante el producto consigue obtener un efecto ´´mojado´´ intensificando el color del material barnizado. Se adapta a superficies pulidas o rústicas. No transitable. Aplicación: rodillo, pincel o soplete. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W5050/01,22.65,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/5cwar3n01omej68cnw42.jpg,1,,
en-borma-kitchenware-oil-aceite-para-elementos-de-cocina,Borma Kitchenware Oil - Aceite para elementos de Cocina,". Aceite natural biodegradable, excento de sustancias nocivas, fabricado con componentes de origen 100% naturales . Uso: Protección para superficies de madera interiores destinadas al contacto con alimentos . Pronto uso . Fácil aplicación, mantenimiento y renovación . Crea un efecto de color levemente tostado por la oxidación natural del aceite . Repelente al agua . La superficie puede ser lavada con agua y jabón neutro . Aplicación: Pincel o paño. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W498905/UU,20.37,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/lni62l1pirzgkqnl1svh.jpg,1,,
en-borma-blanqueador-para-madera-parte-a,Borma Blanqueador - para madera PARTE A ,". Uniformador de color de la madera con fines estéticos . Uso: Aclarado del color natural de la madera virgen . Producto de dos componentes . Libre de amoníaco, se mezcla en una relación 2:1 y su duración efectiva es de 15min . Se debe manipular con guantes ya que es un producto corrosivo . Producto de 2 componentes, debe adquirirse en conjunto con el Catalizador para Blanqueador (PARTE B). Aplicación: consultar ficha técnica . Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W0062/UU,17.9,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/vpi2f3w915vqbg8qopup.png,1,,
en-borma-catalizador-para-blanqueador-para-madera-parte-b,Borma Catalizador para Blanqueador - para madera PARTE B ,". Catalizador para Blanqueador Borma . Uso: Aclarado del color natural de la madera virgen . Producto de dos componentes . Libre de amoníaco, se mezcla en una relación 2:1 y su duración efectiva es de 15min . Se debe manipular con guantes ya que es un producto corrosivo . Producto de 2 componentes, debe adquirirse en conjunto con el Blanqueador Borma (PARTE A). Aplicación: consultar ficha técnica . Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W0063/UU,13.24,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/aouuuyr8k0oka0meft8t.png,1,,
en-borma-holz-2000-protector-anti-termitas,Borma Holz 2000 - Protector Anti Termitas,". Tratamiento anti-termitas a base de solvente, preventivo o curativo contra termitas, carcoma y parásitos en madera . Uso: Prevención, restauración de maderas interiores y exteriores . Recomendado para todas las especies de madera . Una vez seco se puede utilizar cualquier tipo de producto al agua o solvente . En el caso de maderas tratadas, en general no daña las capas de barniz o laca existente . Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W0084/UU,20.42,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/l8jl9g1q069a4kmlzwe3.jpg,1,,
en-borma-silicon-stop-detergente-antisiliconico,Borma Silicon Stop - Detergente antisilicónico,". Detergente anti siliconas para madera . Uso: Limpieza de restos de productos a base de siliconas como abrillantadores y lustra muebles que provocan defectos e impiden la adecuada restauración al momento de aplicar nuevos barnices o lacas&nbsp; . Producto a base de solvente de bajo olor . Aplicación: Pincel, consultar ficha técnica . Fabricado en Italia",Borma,Construcción,"Otros, Borma, stock-verificado",TRUE,Título,Default Title,W4945/UU,11.48,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/h0qi6spuul5fbp89go6g.jpg,1,,
en-borma-shabby-provence-pintura-a-la-tiza,Borma Shabby Provence - Pintura a la tiza,". Pintura acuosa a base de yeso natural . Uso: Renovación de muebles de madera interiores, logrando terminaciones estilo provenzal, vintage o shabby chic. Disponible en varios colores. Fácil aplicación. Pronto uso. Excelente cobertura. Se puede proteger con Borma Stone Coat. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W6570GL125/UU,5.84,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/91b1xru0p00uao25lc5r.jpg,1,,
en-borma-aceite-de-teka,Borma Aceite de Teka,". Producto a base de mezcla de aceites naturales . Uso: protección, nutrición y renovación de la fibra de la madera interior y exterior . Fácil aplicación . Pronto uso . Resalta el tono natural de la madera . No forma película, efecto de agradable tacto natural no graso . Cumple con la norma EN71-3: producto apto para el uso en juguetes y muebles infantiles . Aplicación: pincel o trapo . Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W0360/UU,20.32,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/2yrx7k651jeveq746kv5.jpg,1,,
en-borma-holzwachs-lasur-protector-para-madera-3-en-1,Borma Holzwachs Lasur - Protector para madera 3 en 1,". Protector a base de solvente con gran capacidad de penetración y protección . Uso: Protección de la madera interior y exterior, sella y barniza en un solo producto . Disponible en 3 tonos . Pronto uso . Fácil aplicación . Contiene filtros UV y aditivos antisépticos que brindan una protección eficaz contra hongos e insectos . Colores resistentes a la luz . Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W3320NC3X1/UU,28.68,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/p0vegomeskrcjywtmtxv.jpg,1,,
en-borma-sellador-protector-para-deck-compuesto-wpc,Borma Sellador Protector para Deck compuesto WPC,". Protector a base de agua con gran capacidad de penetración y protección. Uso: Protección de la madera interior y exterior, sella y barniza en un solo producto. Disponible en 3 tonos. Pronto uso. Fácil aplicación. Contiene filtros UV y aditivos antisépticos que brindan una protección eficaz contra hongos e insectos. Colores resistentes a la luz. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,WNAT49651/UU,28.66,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/nni926hi4xf2wybtt9k9.jpg,1,,
en-borma-grundieroil-tinta-al-aceite,Borma Grundieroil - Tinta al aceite,". Tinta a base de aceites de alta calidad, reforzada con resinas . Uso: Teñido con color de la madera virgen previo a la aplicación de protectores al aceite . Fácil aplicación . Pronto uso . Disponible en varios tonos . Proporciona un efecto suave y natural . Amplio tiempo de secado, resultado uniforme sin manchas, incluso en grandes superficies . Debe ser protegido con cualquier producto base aceite de Borma . Cumple con la norma EN71: producto apto para el uso en juguetes y muebles infantiles . Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W3905BI/UU,28.85,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/g854m3askz18dts5icoc.jpg,1,,
en-borma-barniz-gel-tixo,Borma Barniz - Gel Tixo,". Barniz de cera. Uso: Protección de mobiliario de madera interior y exterior; sella y barniza en un solo producto. Fácil aplicación. Pronto uso. Realza la madera con colores naturales y terminación satinada. Repelente al agua, transpirable y con filtros UV&nbsp;Se recomienda la aplicación de dos capas. Disponible en varios tonos. Aplicación: Pincel. Fabricado en Italia",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W3305MO/UU,15.72,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/1k90b04tfmklxua6wyg2.jpg,1,,
en-lija-esponja-abrasiva,Lija esponja abrasiva ,. Esponja abrasiva de óxido de aluminio con respaldo de espuma de alta densidad. Tamaño: 114x140mm / Espesor: 5 y 12mm. Pack 10U. Uso: Lijado de madera . Resistente al arrugado: no se agrieta. Muy liviana. Lijado en seco o húmedo. Se adapta fácilmente a los contornos de superficies curvas. Máxima calidad de acabado,ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,RESPON006042/UU,13.91,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/5q2lm0lpr13dgrmc3oud.jpg,1,,
en-lija-impermeable-270-sic-smirdex,Lija Impermeable 270 SiC Smirdex,". Hoja de lija  - Carburo de Silicio . Tamaño: 230x280mm. Uso: Lijado  de madera en seco y húmedo, acabado Automotriz y Mármol . Papel impermeable de alta calidad. Excelente resultados de terminación. Recomendable para eliminar defectos de piel de naranja y marcas puntuales . Papel flexible  para el lijado de superficies difíciles . Ideal para para limpiar y restaurar los focos de los automóviles",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX270011500/UU,23.18,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/ii6jrxo5rd784hdy1jmj.jpg,1,,
en-lija-impermeable-275-alox-smirdex,Lija Impermeable 275 Alox Smirdex,". Hoja de lija  Óxido de Aluminio . Tamaño: 230x280mm. Uso: Lijado de madera y  revestimientos. Aplicación: Lijado en seco y húmedo . Alta tasa de remoción y durabilidad. Elimina manchas de pintura, efecto piel naranja e inclusiones de polvo. Indicado para lustre automotriz",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX275010060/UU,34.16,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/l48w3lzatb1nwobfe2rk.jpg,1,,
en-disco-abrasivo-white-510-smirdex,Disco Abrasivo White 510 Smirdex,". Disco de lija  - Óxido de Aluminio. Uso: Madera, Automotriz, Náutica, Construcción. Disponible en 8 y 15 perforaciones . Indicada para  lijado de imprimaciones, masillas y barnices. Evita el empaste . Respaldo de film plástico ultra fino para máxima durabilidad. Se recomienda utilizar con la interface de 5mm para máxima performance",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX510415080-UU,4.39,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/7ke7ua3a0lqcmk85scs3.jpg,1,,
en-lija-banda-630-alox-smirdex,Lija banda 630 Alox  Smirdex,. Lija de banda de tela  - Óxido de Aluminio. Uso: Lijado de madera . Gran resitencia y poder de corte . Tela a base de algodón de gran resistencia . Excelente durabilidad,ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX630T0750457040/UU,27.21,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/zgsg7p2bujoqoobd1o7c.jpg,1,,
en-lija-de-ceramica-740-smirdex,Lija de cerámica 740 Smirdex,". Hoja de lija- Cerámica . Tamaño: 230x280mm. Uso: Lijado de madera, automotriz y náutica. Máxima durabilidad y poder de corte . Recubrimiento anti- empaste a base de agua. Resiste alta presión sin empastar . Excelente removido de material",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX740010060/UU,51.24,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/x7a8ckmkqxah4menhpx4.jpg,1,,
en-disco-abrasivo-de-ceramica-125mm-740-smirdex,Disco abrasivo  de  Cerámica 125mm 740  Smirdex,". Disco de lija con velcro - Cerámica . Uso: Lijado de madera, automotriz y materiales compuestos. 8&nbsp; perforaciones . Máxima durabilidad y poder de lijado. Con recubrimiento anti - empaste a base de agua . Resistente a alta presión sin empastar . Excelente removido de material . Corte rápido de alta performance",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX740428040-UU,3.17,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/pk2a9wjgezb1qav1e4y9.png,1,,
en-disco-abrasivo-mat-922-smirdex,Disco abrasivo Mat 922 Smirdex,". Disco de lija esponja  - Carburo de silicio . Uso:  Lijado y reparación en húmedo en superficies barnizadas industria  automotriz y náutica . Excelente durabilidad y mateado uniforme . Máxima calidad de acabado liso y uniforme que facilita el pulido . Con recubrimiento anti - empaste a base de agua . Resistente a alta presión . Respaldo de film plástico ultra fino para máxima durabilidad . Para obtener mejores resultados, combinarlo la interface 950 de 5mm",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX922412000/UU,38.8,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/f3t4i6o793j8nc7p1qwn.jpg,1,,
en-disco-abrasivo-fiber-alox-930-smirdex,Disco abrasivo Fiber Alox 930 Smirdex,". Disco de lija - Óxido de aluminio. Uso: Lijado de madera, metal, hierro, soldaduras y superficies duras. Adecuado para aplicaciones de alta presión debido a su respaldo de fibra resistente al calor y muy rígido",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX9300180040/UU,61.61,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/lx24cw7sysgjwk833cby.jpg,1,,
en-disco-abrasivo-fiber-zirc-931-smirdex,Disco abrasivo Fiber Zirc 931 Smirdex,". Disco de lija - Alúmina de Zirconio. Uso: Lijado de madera, metal, Inox.. Tasas de corte rápida. Niveles excepcionales de rendimiento en el rectificado de metales. Excepcional vida útil",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX9310115100/UU,23.79,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/dlm6uwf99q72mypzfdhk.jpg,1,,
en-pasta-de-pulir-ceramic-wax-927-smirdex,Pasta de pulir Ceramic Wax 927 Smirdex,". Cera liquida de cerámica - Paso 4. Uso: Automotriz, Vidrios . Protege el acabo clear o transparente después de pulir sellándolo para prevenir el rayado y la aparición de hologramas con la posterior limpieza cotidiana. Capas transparentes, capas de gel, pinturas, protección de vidrio . Protege contra la intemperie y los rayos UV . Restaura la profundidad de color y el brillo de los automóviles . Efecto sellador y duradero sobre barnices pulidos. Resistencia a los arañazos . Genera un efecto hidrofóbico en la superficie aumentando la propiedad de repelencia al agua y la suciedad. Mejora el brillo final y la profundidad de los colores. Funciona tanto sobre lacas, pinturas como resinas gelcoat. Es recomendable aplicarlo manualmente con pad negro 951 o el paño de microfibra 953",ENKO,Construcción,"Pinturas, ENKO, stock-verificado",TRUE,Título,Default Title,SX927000250/UU,25.03,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/vvtmjstq8eawtuztesrx.jpg,1,,
en-cinta-enmascarar-990-smirdex,Cinta enmascarar  990 Smirdex,. Cinta para enmascarar . Para pintar madera . Fácil de aplicar y despegar . Disponible en distintos tamaños  . Se adhiere rápidamente y con facilidad a superficies curvas e irregulares. No deja residuos al retirarla . Soporta hasta 80°C,ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX990811950/UU,1.87,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/fqexwoh4a62qm1yc9x51.jpg,1,,
en-interface-para-lijadora-rotorbital-smirdex,Interface para lijadora rotorbital Smirdex,". Interfase suave para lijadoras Rotorbital . Disponible en 33 y 97 perforaciones . 5mm y 10mm de espesor. Compatible con lijas con velcro,  todas las configuraciones del mercado. Ayuda al lijado en superficies curvas e irregulares. Ideal para lijas muy finas previo al proceso de pulido. Se coloca entre la placa de soporte de la lijadora y el disco abrasivo",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX950125300/UU,11.55,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/z84tds9xc9i26d82n8my.jpg,1,,
en-protector-de-plato-150mm-para-rotorbital-smirdex,Protector de plato 150mm  para rotorbital Smirdex,. Protector - Interface de plato. Uso: Mejora la adherencia de los discos y protege el plato . Ideal para discos de malla serie 750 . 97 perforaciones: compatible con todas las configuraciones del mercado. Ayuda al lijado en superficies curvas e irregulares,ENKO,Construcción,"Pinturas, ENKO, stock-verificado",TRUE,Título,Default Title,SX950150100/UU,9.61,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/e2jsu9vcrwbosi5l1ppr.jpg,1,,
en-kit-polvo-guia-de-lijado-975-smirdex,Kit polvo guía de lijado 975 Smirdex,". Kit guía de polvo. Incluye aplicador . Uso: Permite visualizar las zonas lijadas de aquellas  no lijadas para una nivelación perfecta. Ideal para colores claros . Al aplicarlo, todas las imperfecciones y defectos en las superficies se visualizan fácilmente . Control del lijado en seco más fácil, rápido y con mayor precisión",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX975000100/UU,30.96,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/y99r8nfv13om8wdx3ltr.jpg,1,,
en-pad-celeste-para-pulido-951-smirdex,Pad Celeste para pulido 951 Smirdex,". Pad - Almohadilla Celeste . Dureza: media - dura. Medida: 150mmx25mm . Uso: para pulido paso 1 + 2 + 3. Elimina rayones profundos y prepara la superficie para las siguientes etapas del pulido . Celdas amplias que permiten mejor ventilación y reducción de la temperatura. Con la pasta de pulir 923 se eliminan rayones profundos, deslustre u oxidación para obtener un alto nivel de pulido, brillo y acabado idal. Con  la pasta 924 se eliminan rayones superficiales, repara pinturas y  se pule",ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX951150200/UU,12.33,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/jcme6hbr5n05l54as5a0.jpg,1,,
en-pad-blanco-para-pulido-951-smirdex,Pad Blanco para pulido 951 Smirdex,". Pad -- Almohadilla Blanca  Dura. Medida: 150mmx25mm. Uso: para pulido paso 1 + 2. Espuma blanca de celda abierta ideal para corte y pulido rápido. Con la pasta de pulir 923 se puede lograr un gran nivel de pulido, acabado y brillo, dejando la superficie lista para el paso 3 con pasta 924. Tiene la característica de cambiar su dureza dependiendo de la temperatura a la que se exponga. Expuesto a alta temperatura el pad se ablanda hasta el nivel ideal de pulido",ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX951150100/UU,12.33,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/v0xa1e5tjvfkkahnrql1.jpg,1,,
en-pad-naranja-para-pulido-951-smirdex,Pad Naranja para pulido 951 Smirdex,. Pad - Almohadilla  Naranja . Dureza: media. Medida: 150mmx25mm . Uso: para pulido paso 2 + 3. Máxima calidad de acabado . Celda cerrada para corte fino . Proporciona un brillo muy nítido a la superficie . Con la pasta de pulir 923 se eliminan rayones leves. Con la pasta de pulir 924 se logra resaltar el color y generar un gran brillo en los acabados,ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX951150300/UU,12.33,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/y88fua8kmjbq8vs6iz19.jpg,1,,
en-pad-negro-para-abrillantado-y-encerado-951-smirdex,Pad Negro para abrillantado y encerado 951 Smirdex,". Pad - Almohadilla  Negro. Dureza: Blanda. Medida: 150mmx25mm . Uso: para pulido paso 3 + 4. Muy suave y duradero . Su estructura de celdas permite el paso de aire a través del pad evitando que se sobrecaliente. Con la pasta de pulir 924 se eliminan hologramas en terminaciones . Con la pasta de pulir 927 se logra una protección completa, buena profundidad de color y brillo, sin riesgo de rayar el acabado",ENKO,Construcción,"Pinturas, ENKO, stock-verificado",TRUE,Título,Default Title,SX951150400/UU,12.33,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/4v4hr29dko1npykr6bm6.jpg,1,,
en-pasta-de-pulir-perfect-finish-924-smirdex,Pasta de pulir Perfect Finish 924 Smirdex,. Pasta de pulir - Paso 3. Uso: Abrillantador de superficies . A base de agua y libre de siliconas . Adecuado para todo tipo de acabado transparente. Ideal para la remoción de hologramas . Puede ser aplicado luego de la pasta 923 o en acabados - lacas incoloras con grano 3000 o superior,ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX924001000/UU,57.61,,10,deny,,,,
en-respaldo-plato-960-para-rotoribital-smirdex,Respaldo - Plato 960 para Rotoribital Smirdex,. Plato de soporte para lijadora Rotorbital Smirdex. 8 perforaciones - 125mm. Uso: Trabajos de lijado universal. Dureza: Media. Se recomienda usar con Protector - Interface de plato para mayor durabilidad . 2 estilos de pernos: 5/16 ´´UNF y M8 para adaptador FESTOOL,ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX960150428/UU,29.0,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/b3tw0jm27oae7wbfgbqk.jpg,1,,
en-respaldo-plato-profesional-multipad-960-smirdex,Respaldo - Plato  Profesional Multipad 960 Smirdex,". Plato de soporte Profesional Multipad para lijadora Rotorbital Smirdex.  150mm. Uso: Trabajos de lijado universal. Compatible con 6,7,8,9 y 15 perforaciones . Dureza: Media. Se recomienda usar con Protector - Interface de plato para mayor durabilidad . 2 estilos de pernos: 5/16 ´´UNF y M8 para adaptador FESTOOL",ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX960150000/UU,70.37,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/z85webxqvz679b8l9ga0.jpg,1,,
en-respaldo-plato-especial-960-para-rotorbital-smirdex,Respaldo - Plato Especial 960 para Rotorbital Smirdex,. Plato de soporte especial para abrasivos en malla  serie 750. 97 perforaciones - 150mm. Diseñado especialmente para lijas de Malla . Uso: Trabajos de lijado universal. Dureza: Media. Máximo efecto de extracción de polvo . Se recomienda usar con Protector - Interface de plato para mayor durabilidad . 2 estilos de pernos: 5/16 ´´UNF y M8 para adaptador FESTOOL,ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX960150100/UU,70.37,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/sc57ttm6hd4aunebgjkn.jpg,1,,
